src_mac,dst_mac,src_ip,dst_ip,protocol,timestamp,label
02:00:00:22:c7:44,02:00:00:12:58:3d,10.0.0.68,10.0.0.2,6,2025-05-03T11:35:13.591426,normal
02:00:00:5f:5d:af,02:00:00:1d:ce:01,10.0.0.64,10.0.0.2,6,2025-05-03T11:35:13.591960,normal
02:00:00:70:05:fc,02:00:00:14:68:15,10.0.0.91,10.0.0.2,6,2025-05-03T11:35:13.592456,normal
02:00:00:93:ea:2d,02:00:00:4b:7d:dd,10.0.0.24,10.0.0.2,6,2025-05-03T11:35:13.593282,normal
02:00:00:1e:bd:12,02:00:00:6f:eb:9f,10.0.0.94,10.0.0.2,6,2025-05-03T11:35:13.593909,normal
02:00:00:98:65:b3,02:00:00:22:48:c8,10.0.0.22,10.0.0.2,6,2025-05-03T11:35:13.594428,normal
02:00:00:b3:30:14,02:00:00:63:b6:d7,10.0.0.64,10.0.0.2,6,2025-05-03T11:35:13.594952,normal
02:00:00:91:a2:7f,02:00:00:17:70:a1,10.0.0.47,10.0.0.2,6,2025-05-03T11:35:13.595595,normal
02:00:00:50:37:11,02:00:00:4b:7b:0c,10.0.0.94,10.0.0.2,6,2025-05-03T11:35:13.596196,normal
02:00:00:52:d9:1e,02:00:00:6b:18:ca,10.0.0.18,10.0.0.2,6,2025-05-03T11:35:13.596742,normal
02:00:00:04:37:8e,02:00:00:85:73:96,10.0.0.12,10.0.0.2,6,2025-05-03T11:35:13.597260,normal
02:00:00:3c:c7:18,02:00:00:ee:6a:60,10.0.0.13,10.0.0.2,6,2025-05-03T11:35:13.597769,normal
02:00:00:e6:f0:ff,02:00:00:c4:64:24,10.0.0.59,10.0.0.2,6,2025-05-03T11:35:13.598290,normal
02:00:00:54:d8:a8,02:00:00:69:89:2c,10.0.0.17,10.0.0.2,6,2025-05-03T11:35:13.599136,normal
02:00:00:fd:bd:86,02:00:00:bd:1d:55,10.0.0.77,10.0.0.2,6,2025-05-03T11:35:13.599689,normal
02:00:00:fc:7a:1d,02:00:00:e4:37:e0,10.0.0.19,10.0.0.2,6,2025-05-03T11:35:13.600461,normal
02:00:00:0e:2c:9c,02:00:00:bf:b0:43,10.0.0.89,10.0.0.2,6,2025-05-03T11:35:13.601009,normal
02:00:00:5e:ab:36,02:00:00:e2:f0:fe,10.0.0.54,10.0.0.2,6,2025-05-03T11:35:13.601501,normal
02:00:00:77:c0:45,02:00:00:02:96:48,10.0.0.81,10.0.0.2,6,2025-05-03T11:35:13.602272,normal
02:00:00:4b:f4:bf,02:00:00:cf:4c:da,10.0.0.62,10.0.0.2,6,2025-05-03T11:35:13.602786,normal
02:00:00:47:ab:a6,02:00:00:a3:2a:87,10.0.0.16,10.0.0.2,6,2025-05-03T11:35:13.603287,normal
02:00:00:99:bc:38,02:00:00:38:30:4d,10.0.0.67,10.0.0.2,6,2025-05-03T11:35:13.603827,normal
02:00:00:92:a5:7c,02:00:00:03:53:54,10.0.0.35,10.0.0.2,6,2025-05-03T11:35:13.604344,normal
02:00:00:bf:da:f5,02:00:00:19:81:79,10.0.0.81,10.0.0.2,6,2025-05-03T11:35:13.604851,normal
02:00:00:35:3c:ec,02:00:00:43:20:6a,10.0.0.13,10.0.0.2,6,2025-05-03T11:35:13.605357,normal
02:00:00:07:39:7e,02:00:00:c0:33:4e,10.0.0.97,10.0.0.2,6,2025-05-03T11:35:13.605911,normal
02:00:00:9e:38:ec,02:00:00:dd:b4:97,10.0.0.25,10.0.0.2,6,2025-05-03T11:35:13.606401,normal
02:00:00:52:22:16,02:00:00:46:fb:bb,10.0.0.12,10.0.0.2,6,2025-05-03T11:35:13.606951,normal
02:00:00:7e:cc:4e,02:00:00:d7:56:17,10.0.0.72,10.0.0.2,6,2025-05-03T11:35:13.607441,normal
02:00:00:14:ad:d0,02:00:00:d4:37:dc,10.0.0.64,10.0.0.2,6,2025-05-03T11:35:13.607981,normal
02:00:00:39:17:06,02:00:00:d8:c6:37,10.0.0.56,10.0.0.2,6,2025-05-03T11:35:13.608487,normal
02:00:00:ec:b1:64,02:00:00:d4:00:7b,10.0.0.34,10.0.0.2,6,2025-05-03T11:35:13.609021,normal
02:00:00:ea:8f:52,02:00:00:18:08:b6,10.0.0.11,10.0.0.2,6,2025-05-03T11:35:13.609476,normal
02:00:00:5f:62:94,02:00:00:de:af:ba,10.0.0.75,10.0.0.2,6,2025-05-03T11:35:13.609976,normal
02:00:00:a0:3d:24,02:00:00:c1:98:d2,10.0.0.11,10.0.0.2,6,2025-05-03T11:35:13.610453,normal
02:00:00:fa:50:bb,02:00:00:41:08:35,10.0.0.6,10.0.0.2,6,2025-05-03T11:35:13.610955,normal
02:00:00:bd:36:f3,02:00:00:3f:81:06,10.0.0.1,10.0.0.2,6,2025-05-03T11:35:13.611438,normal
02:00:00:36:14:2b,02:00:00:78:f4:32,10.0.0.85,10.0.0.2,6,2025-05-03T11:35:13.611966,normal
02:00:00:e4:6e:9d,02:00:00:0f:35:b7,10.0.0.64,10.0.0.2,6,2025-05-03T11:35:13.612483,normal
02:00:00:b6:7a:77,02:00:00:10:af:ac,10.0.0.7,10.0.0.2,6,2025-05-03T11:35:13.613315,normal
02:00:00:7d:b0:a3,02:00:00:16:0d:1d,10.0.0.12,10.0.0.2,6,2025-05-03T11:35:13.613903,normal
02:00:00:f3:8c:3b,02:00:00:bb:7d:66,10.0.0.28,10.0.0.2,6,2025-05-03T11:35:13.614407,normal
02:00:00:ad:df:0c,02:00:00:c3:7c:7f,10.0.0.26,10.0.0.2,6,2025-05-03T11:35:13.614947,normal
02:00:00:36:d7:04,02:00:00:f3:84:d4,10.0.0.94,10.0.0.2,6,2025-05-03T11:35:13.615446,normal
02:00:00:ce:3a:d7,02:00:00:eb:28:30,10.0.0.16,10.0.0.2,6,2025-05-03T11:35:13.615959,normal
02:00:00:8d:ce:af,02:00:00:6d:0f:4f,10.0.0.2,10.0.0.2,6,2025-05-03T11:35:13.616410,normal
02:00:00:24:38:98,02:00:00:75:4a:0a,10.0.0.81,10.0.0.2,6,2025-05-03T11:35:13.616929,normal
02:00:00:2b:c2:9c,02:00:00:ce:bd:93,10.0.0.1,10.0.0.2,6,2025-05-03T11:35:13.617411,normal
02:00:00:c9:80:55,02:00:00:75:93:1b,10.0.0.11,10.0.0.2,6,2025-05-03T11:35:13.617912,normal
02:00:00:00:46:b0,02:00:00:31:12:dc,10.0.0.18,10.0.0.2,6,2025-05-03T11:35:13.618375,normal
02:00:00:34:03:d0,02:00:00:86:a1:c8,10.0.0.33,10.0.0.2,6,2025-05-03T11:35:13.618906,normal
02:00:00:2e:dd:49,02:00:00:4d:f6:e0,10.0.0.85,10.0.0.2,6,2025-05-03T11:35:13.619428,normal
02:00:00:d4:a0:01,02:00:00:16:08:42,10.0.0.93,10.0.0.2,6,2025-05-03T11:35:13.619948,normal
02:00:00:a2:ce:16,02:00:00:4e:17:f3,10.0.0.50,10.0.0.2,6,2025-05-03T11:35:13.620455,normal
02:00:00:cc:54:f2,02:00:00:8a:c6:13,10.0.0.59,10.0.0.2,6,2025-05-03T11:35:13.621003,normal
02:00:00:ce:6d:93,02:00:00:af:b6:a2,10.0.0.56,10.0.0.2,6,2025-05-03T11:35:13.621499,normal
02:00:00:18:12:95,02:00:00:82:bb:df,10.0.0.46,10.0.0.2,6,2025-05-03T11:35:13.622273,normal
02:00:00:b3:f3:e4,02:00:00:77:3d:8a,10.0.0.76,10.0.0.2,6,2025-05-03T11:35:13.622832,normal
02:00:00:76:54:28,02:00:00:3f:eb:ec,10.0.0.35,10.0.0.2,6,2025-05-03T11:35:13.623322,normal
02:00:00:ad:3e:3b,02:00:00:74:d2:5f,10.0.0.10,10.0.0.2,6,2025-05-03T11:35:13.623876,normal
02:00:00:db:0c:39,02:00:00:18:fe:36,10.0.0.12,10.0.0.2,6,2025-05-03T11:35:13.624383,normal
02:00:00:c5:a9:0c,02:00:00:b5:ea:34,10.0.0.59,10.0.0.2,6,2025-05-03T11:35:13.624913,normal
02:00:00:1f:97:67,02:00:00:1f:42:ae,10.0.0.4,10.0.0.2,6,2025-05-03T11:35:13.625404,normal
02:00:00:72:de:b8,02:00:00:69:e7:05,10.0.0.63,10.0.0.2,6,2025-05-03T11:35:13.625892,normal
02:00:00:7f:e0:52,02:00:00:4c:a6:32,10.0.0.38,10.0.0.2,6,2025-05-03T11:35:13.626691,normal
02:00:00:d8:c2:07,02:00:00:bc:db:d1,10.0.0.17,10.0.0.2,6,2025-05-03T11:35:13.627176,normal
02:00:00:2e:5b:48,02:00:00:f8:69:d8,10.0.0.68,10.0.0.2,6,2025-05-03T11:35:13.627638,normal
02:00:00:d3:ca:50,02:00:00:66:a5:6b,10.0.0.23,10.0.0.2,6,2025-05-03T11:35:13.628119,normal
02:00:00:05:0c:60,02:00:00:83:22:94,10.0.0.43,10.0.0.2,6,2025-05-03T11:35:13.628556,normal
02:00:00:7c:d2:b4,02:00:00:16:10:dd,10.0.0.21,10.0.0.2,6,2025-05-03T11:35:13.629030,normal
02:00:00:2b:37:b6,02:00:00:e7:c1:f8,10.0.0.41,10.0.0.2,6,2025-05-03T11:35:13.629474,normal
02:00:00:c0:bb:19,02:00:00:d3:d0:b1,10.0.0.50,10.0.0.2,6,2025-05-03T11:35:13.629940,normal
02:00:00:64:a1:19,02:00:00:42:ba:bd,10.0.0.28,10.0.0.2,6,2025-05-03T11:35:13.630380,normal
02:00:00:27:2e:82,02:00:00:20:b5:bf,10.0.0.48,10.0.0.2,6,2025-05-03T11:35:13.630871,normal
02:00:00:d4:94:fe,02:00:00:38:67:94,10.0.0.81,10.0.0.2,6,2025-05-03T11:35:13.631324,normal
02:00:00:5b:39:42,02:00:00:e6:39:df,10.0.0.25,10.0.0.2,6,2025-05-03T11:35:13.631824,normal
02:00:00:df:13:46,02:00:00:85:91:f7,10.0.0.54,10.0.0.2,6,2025-05-03T11:35:13.632272,normal
02:00:00:98:a2:b4,02:00:00:9c:cb:31,10.0.0.12,10.0.0.2,6,2025-05-03T11:35:13.632709,normal
02:00:00:da:22:87,02:00:00:83:8b:46,10.0.0.85,10.0.0.2,6,2025-05-03T11:35:13.633144,normal
02:00:00:94:b4:b0,02:00:00:47:b6:74,10.0.0.31,10.0.0.2,6,2025-05-03T11:35:13.633617,normal
02:00:00:3d:70:db,02:00:00:35:50:32,10.0.0.43,10.0.0.2,6,2025-05-03T11:35:13.634095,normal
02:00:00:18:01:b9,02:00:00:d3:da:cf,10.0.0.42,10.0.0.2,6,2025-05-03T11:35:13.634534,normal
02:00:00:a8:6c:74,02:00:00:75:5f:04,10.0.0.32,10.0.0.2,6,2025-05-03T11:35:13.635009,normal
02:00:00:d8:06:d7,02:00:00:a8:5b:92,10.0.0.22,10.0.0.2,6,2025-05-03T11:35:13.635488,normal
02:00:00:ea:ab:13,02:00:00:e0:1c:a9,10.0.0.11,10.0.0.2,6,2025-05-03T11:35:13.635972,normal
02:00:00:29:6a:5e,02:00:00:19:52:0b,10.0.0.93,10.0.0.2,6,2025-05-03T11:35:13.636473,normal
02:00:00:0a:90:43,02:00:00:eb:16:9e,10.0.0.36,10.0.0.2,6,2025-05-03T11:35:13.636960,normal
02:00:00:46:a3:a5,02:00:00:2e:5d:b9,10.0.0.26,10.0.0.2,6,2025-05-03T11:35:13.637434,normal
02:00:00:a1:8d:02,02:00:00:0d:d5:ce,10.0.0.29,10.0.0.2,6,2025-05-03T11:35:13.637926,normal
02:00:00:eb:b4:72,02:00:00:1f:70:00,10.0.0.83,10.0.0.2,6,2025-05-03T11:35:13.638372,normal
02:00:00:8c:0d:f6,02:00:00:9f:cf:56,10.0.0.95,10.0.0.2,6,2025-05-03T11:35:13.639160,normal
02:00:00:73:bf:a8,02:00:00:e9:c1:55,10.0.0.95,10.0.0.2,6,2025-05-03T11:35:13.639600,normal
02:00:00:0d:e5:2f,02:00:00:76:d1:eb,10.0.0.98,10.0.0.2,6,2025-05-03T11:35:13.640092,normal
02:00:00:59:d1:a0,02:00:00:69:b9:61,10.0.0.8,10.0.0.2,6,2025-05-03T11:35:13.640575,normal
02:00:00:b0:b0:b4,02:00:00:6a:21:22,10.0.0.1,10.0.0.2,6,2025-05-03T11:35:13.641100,normal
02:00:00:e8:5a:23,02:00:00:a2:e3:66,10.0.0.60,10.0.0.2,6,2025-05-03T11:35:13.641585,normal
02:00:00:bc:bb:92,02:00:00:a5:f2:eb,10.0.0.35,10.0.0.2,6,2025-05-03T11:35:13.642051,normal
02:00:00:da:c5:30,02:00:00:1b:e1:9d,10.0.0.95,10.0.0.2,6,2025-05-03T11:35:13.642523,normal
02:00:00:e0:07:7a,02:00:00:14:69:8d,10.0.0.81,10.0.0.2,6,2025-05-03T11:35:13.643037,normal
02:00:00:b1:44:5c,02:00:00:38:fa:ec,10.0.0.19,10.0.0.2,6,2025-05-03T11:35:13.643503,normal
02:00:00:43:b8:ba,02:00:00:35:f5:1b,10.0.0.72,10.0.0.2,6,2025-05-03T11:35:13.643990,normal
02:00:00:c8:8d:fb,02:00:00:c7:17:ef,10.0.0.57,10.0.0.2,6,2025-05-03T11:35:13.644440,normal
02:00:00:4e:46:d4,02:00:00:f5:a9:f4,10.0.0.98,10.0.0.2,6,2025-05-03T11:35:13.644925,normal
02:00:00:27:95:8c,02:00:00:ee:1d:ca,10.0.0.66,10.0.0.2,6,2025-05-03T11:35:13.645392,normal
02:00:00:b7:5e:90,02:00:00:ea:16:db,10.0.0.27,10.0.0.2,6,2025-05-03T11:35:13.645905,normal
02:00:00:b2:50:e4,02:00:00:8c:c2:f8,10.0.0.57,10.0.0.2,6,2025-05-03T11:35:13.646370,normal
02:00:00:aa:3c:a5,02:00:00:f8:09:c3,10.0.0.80,10.0.0.2,6,2025-05-03T11:35:13.646809,normal
02:00:00:3a:73:42,02:00:00:88:ff:21,10.0.0.49,10.0.0.2,6,2025-05-03T11:35:13.647214,normal
02:00:00:a6:c3:fc,02:00:00:cd:c7:90,10.0.0.90,10.0.0.2,6,2025-05-03T11:35:13.647641,normal
02:00:00:e5:f6:fa,02:00:00:51:6a:72,10.0.0.68,10.0.0.2,6,2025-05-03T11:35:13.648154,normal
02:00:00:67:89:76,02:00:00:f1:33:32,10.0.0.84,10.0.0.2,6,2025-05-03T11:35:13.648606,normal
02:00:00:dc:22:6b,02:00:00:39:e8:06,10.0.0.91,10.0.0.2,6,2025-05-03T11:35:13.649117,normal
02:00:00:26:4b:8c,02:00:00:08:d6:07,10.0.0.26,10.0.0.2,6,2025-05-03T11:35:13.649577,normal
02:00:00:f6:52:a3,02:00:00:9d:a5:38,10.0.0.59,10.0.0.2,6,2025-05-03T11:35:13.650477,normal
02:00:00:81:d8:ed,02:00:00:07:81:14,10.0.0.88,10.0.0.2,6,2025-05-03T11:35:13.650994,normal
02:00:00:0f:06:e0,02:00:00:8a:c4:39,10.0.0.89,10.0.0.2,6,2025-05-03T11:35:13.651846,normal
02:00:00:1f:ed:7b,02:00:00:16:bf:3b,10.0.0.58,10.0.0.2,6,2025-05-03T11:35:13.652367,normal
02:00:00:95:f2:1d,02:00:00:a1:0f:39,10.0.0.49,10.0.0.2,6,2025-05-03T11:35:13.652907,normal
02:00:00:e6:bf:eb,02:00:00:36:ff:34,10.0.0.47,10.0.0.2,6,2025-05-03T11:35:13.653435,normal
02:00:00:bd:50:b0,02:00:00:e4:08:72,10.0.0.51,10.0.0.2,6,2025-05-03T11:35:13.653924,normal
02:00:00:c8:0e:5e,02:00:00:c2:c1:6e,10.0.0.5,10.0.0.2,6,2025-05-03T11:35:13.654368,normal
02:00:00:26:3e:ef,02:00:00:e8:b1:25,10.0.0.96,10.0.0.2,6,2025-05-03T11:35:13.654880,normal
02:00:00:e8:5b:e5,02:00:00:89:a5:05,10.0.0.2,10.0.0.2,6,2025-05-03T11:35:13.655368,normal
02:00:00:83:a0:f5,02:00:00:e1:fb:57,10.0.0.12,10.0.0.2,6,2025-05-03T11:35:13.655886,normal
02:00:00:65:a7:03,02:00:00:cb:23:c4,10.0.0.57,10.0.0.2,6,2025-05-03T11:35:13.656363,normal
02:00:00:b8:87:bb,02:00:00:d3:6a:5b,10.0.0.81,10.0.0.2,6,2025-05-03T11:35:13.656889,normal
02:00:00:d1:43:62,02:00:00:22:89:03,10.0.0.47,10.0.0.2,6,2025-05-03T11:35:13.657383,normal
02:00:00:31:fa:a4,02:00:00:e3:d7:d3,10.0.0.44,10.0.0.2,6,2025-05-03T11:35:13.657906,normal
02:00:00:57:dc:02,02:00:00:71:0e:5c,10.0.0.39,10.0.0.2,6,2025-05-03T11:35:13.658395,normal
02:00:00:45:2a:35,02:00:00:8d:1c:21,10.0.0.37,10.0.0.2,6,2025-05-03T11:35:13.658886,normal
02:00:00:71:a1:e2,02:00:00:7f:e7:e2,10.0.0.57,10.0.0.2,6,2025-05-03T11:35:13.659333,normal
02:00:00:c5:0e:a0,02:00:00:cf:e7:c3,10.0.0.41,10.0.0.2,6,2025-05-03T11:35:13.659869,normal
02:00:00:b5:65:ec,02:00:00:9e:07:81,10.0.0.65,10.0.0.2,6,2025-05-03T11:35:13.660396,normal
02:00:00:51:ef:f1,02:00:00:af:d5:42,10.0.0.73,10.0.0.2,6,2025-05-03T11:35:13.660901,normal
02:00:00:a5:8e:7a,02:00:00:f7:1a:5e,10.0.0.36,10.0.0.2,6,2025-05-03T11:35:13.661357,normal
02:00:00:f6:de:c6,02:00:00:e3:04:41,10.0.0.37,10.0.0.2,6,2025-05-03T11:35:13.661888,normal
02:00:00:d9:53:f6,02:00:00:6d:b6:95,10.0.0.2,10.0.0.2,6,2025-05-03T11:35:13.662420,normal
02:00:00:61:50:d7,02:00:00:72:f1:72,10.0.0.9,10.0.0.2,6,2025-05-03T11:35:13.662939,normal
02:00:00:78:dc:76,02:00:00:d2:ca:16,10.0.0.91,10.0.0.2,6,2025-05-03T11:35:13.663447,normal
02:00:00:a1:f4:b4,02:00:00:b4:0c:9b,10.0.0.36,10.0.0.2,6,2025-05-03T11:35:13.663951,normal
02:00:00:1f:57:49,02:00:00:e3:00:b1,10.0.0.65,10.0.0.2,6,2025-05-03T11:35:13.664443,normal
02:00:00:55:5d:95,02:00:00:11:2f:18,10.0.0.73,10.0.0.2,6,2025-05-03T11:35:13.666002,normal
02:00:00:10:7a:e7,02:00:00:44:84:cd,10.0.0.74,10.0.0.2,6,2025-05-03T11:35:13.666558,normal
02:00:00:ae:2e:c6,02:00:00:96:e3:51,10.0.0.5,10.0.0.2,6,2025-05-03T11:35:13.667110,normal
02:00:00:f0:a7:6b,02:00:00:c9:cb:fa,10.0.0.96,10.0.0.2,6,2025-05-03T11:35:13.667615,normal
02:00:00:af:e1:a8,02:00:00:d5:4f:36,10.0.0.76,10.0.0.2,6,2025-05-03T11:35:13.668150,normal
02:00:00:79:19:e3,02:00:00:8c:8b:9f,10.0.0.18,10.0.0.2,6,2025-05-03T11:35:13.668665,normal
02:00:00:67:97:85,02:00:00:cc:cd:f8,10.0.0.84,10.0.0.2,6,2025-05-03T11:35:13.669115,normal
02:00:00:c7:a2:8d,02:00:00:c8:7a:9a,10.0.0.85,10.0.0.2,6,2025-05-03T11:35:13.669553,normal
02:00:00:d2:85:7c,02:00:00:cb:3e:f7,10.0.0.32,10.0.0.2,6,2025-05-03T11:35:13.670015,normal
02:00:00:57:54:81,02:00:00:96:a2:e6,10.0.0.11,10.0.0.2,6,2025-05-03T11:35:13.670497,normal
02:00:00:85:39:d8,02:00:00:30:20:3c,10.0.0.36,10.0.0.2,6,2025-05-03T11:35:13.671407,normal
02:00:00:fb:73:d4,02:00:00:84:8e:13,10.0.0.51,10.0.0.2,6,2025-05-03T11:35:13.671944,normal
02:00:00:92:63:c9,02:00:00:11:96:70,10.0.0.49,10.0.0.2,6,2025-05-03T11:35:13.672409,normal
02:00:00:40:23:18,02:00:00:1c:9f:82,10.0.0.30,10.0.0.2,6,2025-05-03T11:35:13.672939,normal
02:00:00:7f:9d:e5,02:00:00:2d:95:78,10.0.0.93,10.0.0.2,6,2025-05-03T11:35:13.673460,normal
02:00:00:a1:f7:64,02:00:00:0e:b0:67,10.0.0.47,10.0.0.2,6,2025-05-03T11:35:13.674006,normal
02:00:00:6b:a7:2c,02:00:00:44:68:5f,10.0.0.94,10.0.0.2,6,2025-05-03T11:35:13.674443,normal
02:00:00:ff:fc:94,02:00:00:d1:f5:48,10.0.0.13,10.0.0.2,6,2025-05-03T11:35:13.674940,normal
02:00:00:83:2f:fc,02:00:00:68:45:77,10.0.0.81,10.0.0.2,6,2025-05-03T11:35:13.675417,normal
02:00:00:79:9c:8f,02:00:00:01:77:6a,10.0.0.43,10.0.0.2,6,2025-05-03T11:35:13.675924,normal
02:00:00:22:2a:27,02:00:00:42:ac:62,10.0.0.2,10.0.0.2,6,2025-05-03T11:35:13.676390,normal
02:00:00:fb:8d:82,02:00:00:f1:41:9b,10.0.0.58,10.0.0.2,6,2025-05-03T11:35:13.676881,normal
02:00:00:36:05:00,02:00:00:86:ff:0c,10.0.0.55,10.0.0.2,6,2025-05-03T11:35:13.677382,normal
02:00:00:8d:0e:57,02:00:00:19:04:56,10.0.0.57,10.0.0.2,6,2025-05-03T11:35:13.677936,normal
02:00:00:fc:74:ca,02:00:00:f9:56:8d,10.0.0.68,10.0.0.2,6,2025-05-03T11:35:13.678437,normal
02:00:00:66:8e:8e,02:00:00:97:5b:e8,10.0.0.19,10.0.0.2,6,2025-05-03T11:35:13.678946,normal
02:00:00:5d:77:08,02:00:00:be:05:96,10.0.0.44,10.0.0.2,6,2025-05-03T11:35:13.679754,normal
02:00:00:18:94:a9,02:00:00:70:de:93,10.0.0.89,10.0.0.2,6,2025-05-03T11:35:13.680263,normal
02:00:00:71:f2:c4,02:00:00:59:da:d8,10.0.0.38,10.0.0.2,6,2025-05-03T11:35:13.680799,normal
02:00:00:2a:3b:71,02:00:00:f4:2f:ed,10.0.0.58,10.0.0.2,6,2025-05-03T11:35:13.681295,normal
02:00:00:32:5d:d8,02:00:00:b9:68:82,10.0.0.39,10.0.0.2,6,2025-05-03T11:35:13.681772,normal
02:00:00:a6:2d:e8,02:00:00:f7:85:7d,10.0.0.85,10.0.0.2,6,2025-05-03T11:35:13.682240,normal
02:00:00:48:27:17,02:00:00:de:07:d2,10.0.0.74,10.0.0.2,6,2025-05-03T11:35:13.682750,normal
02:00:00:f1:27:99,02:00:00:af:d3:6c,10.0.0.76,10.0.0.2,6,2025-05-03T11:35:13.683242,normal
02:00:00:ca:c1:eb,02:00:00:46:e6:cf,10.0.0.90,10.0.0.2,6,2025-05-03T11:35:13.683750,normal
02:00:00:44:3d:7c,02:00:00:fe:ee:16,10.0.0.25,10.0.0.2,6,2025-05-03T11:35:13.684212,normal
02:00:00:8d:7e:0e,02:00:00:c1:31:55,10.0.0.87,10.0.0.2,6,2025-05-03T11:35:13.684742,normal
02:00:00:6d:4d:64,02:00:00:1c:51:bf,10.0.0.95,10.0.0.2,6,2025-05-03T11:35:13.685251,normal
02:00:00:dc:dd:55,02:00:00:91:1d:8e,10.0.0.76,10.0.0.2,6,2025-05-03T11:35:13.685756,normal
02:00:00:2d:fa:48,02:00:00:ad:64:22,10.0.0.13,10.0.0.2,6,2025-05-03T11:35:13.686246,normal
02:00:00:2b:d0:e3,02:00:00:3d:95:3d,10.0.0.36,10.0.0.2,6,2025-05-03T11:35:13.686767,normal
02:00:00:db:98:79,02:00:00:a0:22:8b,10.0.0.11,10.0.0.2,6,2025-05-03T11:35:13.687273,normal
02:00:00:ef:98:98,02:00:00:2a:93:bd,10.0.0.10,10.0.0.2,6,2025-05-03T11:35:13.687816,normal
02:00:00:ba:04:2d,02:00:00:c9:f5:8e,10.0.0.47,10.0.0.2,6,2025-05-03T11:35:13.688301,normal
02:00:00:64:c8:af,02:00:00:b4:17:81,10.0.0.61,10.0.0.2,6,2025-05-03T11:35:13.688767,normal
02:00:00:76:a2:25,02:00:00:9d:cf:68,10.0.0.60,10.0.0.2,6,2025-05-03T11:35:13.689248,normal
02:00:00:1d:c4:d4,02:00:00:89:26:b0,10.0.0.58,10.0.0.2,6,2025-05-03T11:35:13.689744,normal
02:00:00:fd:54:dc,02:00:00:c2:c7:a3,10.0.0.72,10.0.0.2,6,2025-05-03T11:35:13.690235,normal
02:00:00:7e:b8:82,02:00:00:40:42:69,10.0.0.74,10.0.0.2,6,2025-05-03T11:35:13.690743,normal
02:00:00:64:b8:36,02:00:00:bb:5d:a0,10.0.0.65,10.0.0.2,6,2025-05-03T11:35:13.691352,normal
02:00:00:b1:47:e8,02:00:00:10:c0:e6,10.0.0.88,10.0.0.2,6,2025-05-03T11:35:13.691897,normal
02:00:00:bb:97:18,02:00:00:46:56:07,10.0.0.47,10.0.0.2,6,2025-05-03T11:35:13.693015,normal
02:00:00:03:5f:51,02:00:00:b6:e7:d1,10.0.0.53,10.0.0.2,6,2025-05-03T11:35:13.693575,normal
02:00:00:6c:51:df,02:00:00:5a:da:7b,10.0.0.17,10.0.0.2,6,2025-05-03T11:35:13.694099,normal
02:00:00:55:6b:05,02:00:00:a8:da:e5,10.0.0.20,10.0.0.2,6,2025-05-03T11:35:13.694600,normal
02:00:00:23:23:85,02:00:00:57:0a:3b,10.0.0.39,10.0.0.2,6,2025-05-03T11:35:13.695097,normal
02:00:00:24:4b:f2,02:00:00:7f:7d:5c,10.0.0.55,10.0.0.2,6,2025-05-03T11:35:13.695547,normal
02:00:00:a6:80:73,02:00:00:e0:05:65,10.0.0.84,10.0.0.2,6,2025-05-03T11:35:13.696043,normal
02:00:00:95:e9:bd,02:00:00:99:54:f9,10.0.0.70,10.0.0.2,6,2025-05-03T11:35:13.696544,normal
02:00:00:0f:9e:8f,02:00:00:25:f5:38,10.0.0.67,10.0.0.2,6,2025-05-03T11:35:13.697052,normal
02:00:00:ca:5f:7c,02:00:00:68:b5:82,10.0.0.8,10.0.0.2,6,2025-05-03T11:35:13.697533,normal
02:00:00:0c:ed:2f,02:00:00:f7:12:4b,10.0.0.10,10.0.0.2,6,2025-05-03T11:35:13.698061,normal
02:00:00:f0:34:01,02:00:00:a2:4c:11,10.0.0.57,10.0.0.2,6,2025-05-03T11:35:13.698585,normal
02:00:00:93:8a:60,02:00:00:a2:8d:96,10.0.0.90,10.0.0.2,6,2025-05-03T11:35:13.699093,normal
02:00:00:3f:42:c0,02:00:00:24:f9:11,10.0.0.52,10.0.0.2,6,2025-05-03T11:35:13.699613,normal
02:00:00:28:1e:30,02:00:00:33:65:3e,10.0.0.59,10.0.0.2,6,2025-05-03T11:35:13.700127,normal
02:00:00:71:36:c4,02:00:00:b2:dc:9e,10.0.0.29,10.0.0.2,6,2025-05-03T11:35:13.700632,normal
02:00:00:ac:c9:4a,02:00:00:d7:dd:7a,10.0.0.1,10.0.0.2,6,2025-05-03T11:35:13.701157,normal
02:00:00:23:68:2d,02:00:00:44:91:2d,10.0.0.80,10.0.0.2,6,2025-05-03T11:35:13.701665,normal
02:00:00:1b:0b:5d,02:00:00:bf:f2:25,10.0.0.15,10.0.0.2,6,2025-05-03T11:35:13.702136,normal
02:00:00:8e:e6:df,02:00:00:c0:da:d7,10.0.0.92,10.0.0.2,6,2025-05-03T11:35:13.702613,normal
02:00:00:21:fe:6e,02:00:00:cd:aa:cc,10.0.0.46,10.0.0.2,6,2025-05-03T11:35:13.703933,normal
02:00:00:b6:c2:6a,02:00:00:87:96:46,10.0.0.11,10.0.0.2,6,2025-05-03T11:35:13.704453,normal
02:00:00:53:9e:52,02:00:00:c4:7f:76,10.0.0.84,10.0.0.2,6,2025-05-03T11:35:13.704941,normal
02:00:00:0c:ec:9c,02:00:00:c9:fa:80,10.0.0.44,10.0.0.2,6,2025-05-03T11:35:13.705445,normal
